YEAR,State,County,crop_type,Area (Mha),Ninput (kg N/ha/yr),NUE (kg N/kg N),Recovered N (kg N/ha/yr),Nsurplus (kg N/ha/yr)
1972,SOUTH DAKOTA,KINGSBURY,DURUM,0.00096,25.92384928,1.102552314,28.5824,-2.65855072
1972,SOUTH DAKOTA,LAKE,DURUM,1.00E-04,28.3102791,1.009612088,28.5824,-0.2721209
1972,SOUTH DAKOTA,LAWRENCE,DURUM,2.00E-05,9.45527407,4.534358252,42.8736,-33.41832593
1972,SOUTH DAKOTA,LINCOLN,DURUM,3.20E-05,27.54315903,1.061316168,29.232,-1.68884097
1972,SOUTH DAKOTA,LYMAN,DURUM,0.00048,18.30487159,1.490488467,27.2832,-8.97832841
1972,SOUTH DAKOTA,MARSHALL,DURUM,0.00168,36.70096817,0.920389888,33.7792,2.92176817
1972,SOUTH DAKOTA,MCCOOK,DURUM,2.00E-05,23.12401599,1.236048272,28.5824,-5.45838401
1972,SOUTH DAKOTA,MCPHERSON,DURUM,0.00168,10.90847291,2.620201768,28.5824,-17.67392709
1972,SOUTH DAKOTA,MEADE,DURUM,0.00014,11.26893018,3.700823355,41.70432,-30.43538982
1972,SOUTH DAKOTA,MELLETTE,DURUM,4.40E-05,19.92910506,1.760159319,35.0784,-15.14929494
1972,SOUTH DAKOTA,MINER,DURUM,6.40E-05,19.10578055,1.564008334,29.8816,-10.77581945
1972,SOUTH DAKOTA,MINNEHAHA,DURUM,4.00E-06,26.5397513,1.125918614,29.8816,-3.3418487
1972,SOUTH DAKOTA,MOODY,DURUM,1.20E-05,31.8760128,0.978190095,31.1808,0.6952128
1972,SOUTH DAKOTA,PENNINGTON,DURUM,8.00E-05,18.40615069,2.188138122,40.2752,-21.86904931
1972,SOUTH DAKOTA,PERKINS,DURUM,0.00144,15.87388773,2.455353135,38.976,-23.10211227
1972,SOUTH DAKOTA,POTTER,DURUM,0.00044,16.60506119,1.877788925,31.1808,-14.57573881
1972,SOUTH DAKOTA,ROBERTS,DURUM,0.0014,35.55894564,0.822071619,29.232,6.32694564
1972,SOUTH DAKOTA,SANBORN,DURUM,5.60E-05,17.97569251,1.662333731,29.8816,-11.90590749
1972,SOUTH DAKOTA,SPINK,DURUM,0.00096,29.00403681,1.254225411,36.3776,-7.37356319
1972,SOUTH DAKOTA,STANLEY,DURUM,2.80E-05,13.6031096,2.578704504,35.0784,-21.4752904
1972,SOUTH DAKOTA,SULLY,DURUM,0.0014,19.63490472,1.554945157,30.5312,-10.89629528
1972,SOUTH DAKOTA,TODD,DURUM,9.20E-05,13.75431332,2.748717375,37.80672,-24.05240668
1972,SOUTH DAKOTA,TRIPP,DURUM,0.00024,21.62459711,1.501993301,32.48,-10.85540289
1972,SOUTH DAKOTA,TURNER,DURUM,4.00E-06,29.67431615,0.963203326,28.5824,1.09191615
1972,SOUTH DAKOTA,UNION,DURUM,2.40E-05,35.29204431,0.92032073,32.48,2.81204431
1972,SOUTH DAKOTA,WALWORTH,DURUM,0.00072,18.32948955,1.701127569,31.1808,-12.85131045
1972,SOUTH DAKOTA,YANKTON,DURUM,6.80E-05,19.16981061,1.626557541,31.1808,-12.01098939
1972,SOUTH DAKOTA,ZIEBACH,DURUM,0.000296,16.46610633,2.209241169,36.3776,-19.91149367
1973,MINNESOTA,BECKER,DURUM,4.00E-04,41.16493182,1.041507859,42.8736,-1.70866818
1973,MINNESOTA,BELTRAMI,DURUM,4.00E-05,118.1696135,0.329830985,38.976,79.19361353
1973,MINNESOTA,BIG STONE,DURUM,0.00012,19.97770963,2.016006877,40.2752,-20.29749037
1973,MINNESOTA,BLUE EARTH,DURUM,8.00E-05,23.96569651,2.005800248,48.0704,-24.10470349
1973,MINNESOTA,CHIPPEWA,DURUM,8.00E-05,22.75920285,2.055045614,46.7712,-24.01199715
1973,MINNESOTA,CLAY,DURUM,0.0034,38.7466,1.307696675,50.6688,-11.9222
1973,MINNESOTA,CLEARWATER,DURUM,8.00E-05,58.89303912,0.63974963,37.6768,21.21623912
1973,MINNESOTA,COTTONWOOD,DURUM,8.00E-05,32.40249317,1.122679042,36.3776,-3.97510683
1973,MINNESOTA,DAKOTA,DURUM,8.00E-05,33.6907594,1.388250097,46.7712,-13.0804406
1973,MINNESOTA,DODGE,DURUM,4.00E-05,35.91254372,1.193833562,42.8736,-6.96105628
1973,MINNESOTA,DOUGLAS,DURUM,0.00012,21.18640236,2.02363758,42.8736,-21.68719764
1973,MINNESOTA,FARIBAULT,DURUM,4.00E-05,28.54425801,1.547519644,44.1728,-15.62854199
1973,MINNESOTA,FREEBORN,DURUM,4.00E-05,28.52344795,1.548648679,44.1728,-15.64935205
1973,MINNESOTA,GOODHUE,DURUM,8.00E-05,37.47596904,1.144029123,42.8736,-5.39763096
1973,MINNESOTA,GRANT,DURUM,0.00036,24.28012792,1.926316046,46.7712,-22.49107208
1973,MINNESOTA,KANABEC,DURUM,4.00E-05,33.43366596,1.126912019,37.6768,-4.24313404
1973,MINNESOTA,KANDIYOHI,DURUM,0.00024,48.93456737,0.95579061,46.7712,2.16336737
1973,MINNESOTA,KITTSON,DURUM,8.00E-04,30.09669136,1.467696215,44.1728,-14.07610864
1973,MINNESOTA,LAC QUI PARLE,DURUM,0.00016,16.23802216,2.64032156,42.8736,-26.63557784
1973,MINNESOTA,LAKE OF THE WOODS,DURUM,4.00E-05,67.1682034,0.59961705,40.2752,26.8930034
1973,MINNESOTA,LE SUEUR,DURUM,8.00E-05,32.934773,1.38066839,45.472,-12.537227
1973,MINNESOTA,LINCOLN,DURUM,8.00E-05,14.19089032,2.563447337,36.3776,-22.18670968
1973,MINNESOTA,MAHNOMEN,DURUM,0.00012,33.23513374,1.250917187,41.5744,-8.33926626
1973,MINNESOTA,MARSHALL,DURUM,0.0034,34.93440649,1.3388291,46.7712,-11.83679351
1973,MINNESOTA,MCLEOD,DURUM,8.00E-05,28.99548243,1.523437318,44.1728,-15.17731757
