YEAR,State,County,crop_type,Area (Mha),Ninput (kg N/ha/yr),NUE (kg N/kg N),Recovered N (kg N/ha/yr),Nsurplus (kg N/ha/yr)
1974,CALIFORNIA,GLENN,RICE,0.0248,88.90688114,0.785702964,69.8544,19.05248114
1974,CALIFORNIA,KERN,RICE,0.00272,123.8492709,0.41020185,50.8032,73.0460709
1974,CALIFORNIA,KINGS,RICE,2.00E-04,88.24394428,0.834784082,73.66464,14.57930428
1974,CALIFORNIA,MADERA,RICE,0.00016,157.7363894,0.3220766,50.8032,106.9331894
1974,CALIFORNIA,MERCED,RICE,0.00424,188.3969635,0.417973615,78.74496,109.6520035
1974,CALIFORNIA,PLACER,RICE,0.003,36.88065933,1.928503484,71.12448,-34.24382067
1974,CALIFORNIA,SACRAMENTO,RICE,0.0052,76.70520992,0.927244448,71.12448,5.58072992
1974,CALIFORNIA,SAN JOAQUIN,RICE,0.00324,142.586161,0.50772501,72.39456,70.19160095
1974,CALIFORNIA,SOLANO,RICE,4.00E-04,48.03370547,1.427837376,68.58432,-20.55061453
1974,CALIFORNIA,STANISLAUS,RICE,0.00104,194.8256562,0.35854826,69.8544,124.9712562
1974,CALIFORNIA,SUTTER,RICE,0.034,93.42087551,0.679762416,63.504,29.91687551
1974,CALIFORNIA,TULARE,RICE,6.00E-04,158.5357842,0.384543088,60.96384,97.57194417
1974,CALIFORNIA,YOLO,RICE,0.0148,75.53856492,0.907937821,68.58432,6.95424492
1974,CALIFORNIA,YUBA,RICE,0.0088,126.301503,0.553076554,69.8544,56.447103
1974,LOUISIANA,ACADIA,RICE,0.04592,78.72753975,0.621105145,48.89808,29.82945975
1974,LOUISIANA,ALLEN,RICE,0.01248,79.43304442,0.59160467,46.99296,32.44008442
1974,LOUISIANA,AVOYELLES,RICE,0.00254,109.0918928,0.407480326,44.4528,64.63909278
1974,LOUISIANA,BEAUREGARD,RICE,0.00228,81.53642395,0.467305263,38.1024,43.43402395
1974,LOUISIANA,CALCASIEU,RICE,0.03132,51.12596383,0.757686254,38.73744,12.38852383
